Country Name,Country Code,Indicator Name,Indicator Code,2011
Australia,AUS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,2.135737931
Australia,AUS,Arable land (% of land area),AG.LND.ARBL.ZS,6.206214285
Australia,AUS,Land under cereal production (hectares),AG.LND.CREL.HA,19068695
Australia,AUS,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.05206774
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,1483760
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,19.31400752
Australia,AUS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.479163117
Australia,AUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,534
Australia,AUS,Land area (sq. km),AG.LND.TOTL.K2,7682300
Australia,AUS,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Australia,AUS,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,119.86
Australia,AUS,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,108.28
Australia,AUS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,98.73
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220
Australia,AUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2096.999
Australia,AUS,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,50671.95539
Australia,AUS,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Australia,AUS,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Australia,AUS,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Australia,AUS,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Australia,AUS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Australia,AUS,Rural population,SP.RUR.TOTL,2412856.408
Australia,AUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.172946216
Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,10.8084
Australia,AUS,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.641327502
Australia,AUS,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.877868199
Austria,AUT,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Austria,AUT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Austria,AUT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Austria,AUT,Agricultural land (sq. km),AG.LND.AGRI.K2,28690
Austria,AUT,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.81415865
Austria,AUT,Arable land (hectares),AG.LND.ARBL.HA,1363000
Austria,AUT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.161806631
Austria,AUT,Arable land (% of land area),AG.LND.ARBL.ZS,16.53945564
Austria,AUT,Land under cereal production (hectares),AG.LND.CREL.HA,807330
Austria,AUT,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.788748802
Austria,AUT,Forest area (sq. km),AG.LND.FRST.K2,38920
Austria,AUT,Forest area (% of land area),AG.LND.FRST.ZS,47.22785133
Austria,AUT,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Austria,AUT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1110
Austria,AUT,Land area (sq. km),AG.LND.TOTL.K2,82409
Austria,AUT,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Austria,AUT,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,117.76
Austria,AUT,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,111.99
Austria,AUT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,103.49
Austria,AUT,Surface area (sq. km),AG.SRF.TOTL.K2,83879
Austria,AUT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,7066.097
Austria,AUT,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Austria,AUT,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Austria,AUT,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Austria,AUT,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Austria,AUT,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Austria,AUT,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,5.300000191
Austria,AUT,Rural population,SP.RUR.TOTL,2723580.21
Austria,AUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.255024447
Austria,AUT,Rural population (% of total population),SP.RUR.TOTL.ZS,32.3326
Austria,AUT,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.214950883
Austria,AUT,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.71852075
Azerbaijan,AZE,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Azerbaijan,AZE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Azerbaijan,AZE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Azerbaijan,AZE,Agricultural land (sq. km),AG.LND.AGRI.K2,47687
Azerbaijan,AZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,57.69193544
Azerbaijan,AZE,Arable land (hectares),AG.LND.ARBL.HA,1885700
Azerbaijan,AZE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.205568859
Azerbaijan,AZE,Arable land (% of land area),AG.LND.ARBL.ZS,22.81327881
Azerbaijan,AZE,Land under cereal production (hectares),AG.LND.CREL.HA,954224.5
Azerbaijan,AZE,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.748675264
Azerbaijan,AZE,Forest area (sq. km),AG.LND.FRST.K2,9360
Azerbaijan,AZE,Forest area (% of land area),AG.LND.FRST.ZS,11.32376781
Azerbaijan,AZE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,29.45456833
Azerbaijan,AZE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,447
Azerbaijan,AZE,Land area (sq. km),AG.LND.TOTL.K2,82658
Azerbaijan,AZE,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Azerbaijan,AZE,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,111.14
Azerbaijan,AZE,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,130.21
Azerbaijan,AZE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,153.97
Azerbaijan,AZE,Surface area (sq. km),AG.SRF.TOTL.K2,86600
Azerbaijan,AZE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2484.529
Azerbaijan,AZE,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,1379.284158
Azerbaijan,AZE,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,5.758272297
Azerbaijan,AZE,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,70.7
Azerbaijan,AZE,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Azerbaijan,AZE,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Azerbaijan,AZE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,37.90000153
Azerbaijan,AZE,Rural population,SP.RUR.TOTL,4252200.507
Azerbaijan,AZE,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.778440245
Azerbaijan,AZE,Rural population (% of total population),SP.RUR.TOTL.ZS,46.3552
Azerbaijan,AZE,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.999733969
Azerbaijan,AZE,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.05306518
Burundi,BDI,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Burundi,BDI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Burundi,BDI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Burundi,BDI,Agricultural land (sq. km),AG.LND.AGRI.K2,22200
Burundi,BDI,Agricultural land (% of land area),AG.LND.AGRI.ZS,86.44859813
Burundi,BDI,Arable land (hectares),AG.LND.ARBL.HA,920000
Burundi,BDI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0964324
Burundi,BDI,Arable land (% of land area),AG.LND.ARBL.ZS,35.82554517
Burundi,BDI,Land under cereal production (hectares),AG.LND.CREL.HA,246700
Burundi,BDI,Permanent cropland (% of land area),AG.LND.CROP.ZS,15.57632399
Burundi,BDI,Forest area (sq. km),AG.LND.FRST.K2,1702
Burundi,BDI,Forest area (% of land area),AG.LND.FRST.ZS,6.627725857
Burundi,BDI,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Burundi,BDI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1274
Burundi,BDI,Land area (sq. km),AG.LND.TOTL.K2,25680
Burundi,BDI,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Burundi,BDI,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,110.23
Burundi,BDI,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,112.4
Burundi,BDI,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,139.08
Burundi,BDI,Surface area (sq. km),AG.SRF.TOTL.K2,27830
Burundi,BDI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1331.735
Burundi,BDI,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,123.4394543
Burundi,BDI,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,34.70104902
Burundi,BDI,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,73.4
Burundi,BDI,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Burundi,BDI,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Burundi,BDI,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Burundi,BDI,Rural population,SP.RUR.TOTL,8497791.241
Burundi,BDI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.956841798
Burundi,BDI,Rural population (% of total population),SP.RUR.TOTL.ZS,89.072
Burundi,BDI,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.747018069
Burundi,BDI,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.993583154
Belgium,BEL,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Belgium,BEL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Belgium,BEL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Belgium,BEL,Agricultural land (sq. km),AG.LND.AGRI.K2,13370
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.15455746
Belgium,BEL,Arable land (hectares),AG.LND.ARBL.HA,826000
Belgium,BEL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.074766396
Belgium,BEL,Arable land (% of land area),AG.LND.ARBL.ZS,27.27873184
Belgium,BEL,Land under cereal production (hectares),AG.LND.CREL.HA,326449.24
Belgium,BEL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.72655218
Belgium,BEL,Forest area (sq. km),AG.LND.FRST.K2,6788.4
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,22.41875826
Belgium,BEL,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Belgium,BEL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,847
Belgium,BEL,Land area (sq. km),AG.LND.TOTL.K2,30280
Belgium,BEL,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Belgium,BEL,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,103.48
Belgium,BEL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,88.99
Belgium,BEL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,82.12
Belgium,BEL,Surface area (sq. km),AG.SRF.TOTL.K2,30530
Belgium,BEL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,9003.525
Belgium,BEL,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Belgium,BEL,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Belgium,BEL,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Belgium,BEL,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Belgium,BEL,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Belgium,BEL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.299999952
Belgium,BEL,Rural population,SP.RUR.TOTL,277806.5706
Belgium,BEL,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.224459083
Belgium,BEL,Rural population (% of total population),SP.RUR.TOTL.ZS,2.5146
Belgium,BEL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.266495002
Belgium,BEL,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.44222781
Benin,BEN,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Benin,BEN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Benin,BEN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Benin,BEN,Agricultural land (sq. km),AG.LND.AGRI.K2,34300
Benin,BEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.41858815
Benin,BEN,Arable land (hectares),AG.LND.ARBL.HA,2580000
Benin,BEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.263809211
Benin,BEN,Arable land (% of land area),AG.LND.ARBL.ZS,22.88045406
Benin,BEN,Land under cereal production (hectares),AG.LND.CREL.HA,1044634
Benin,BEN,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.660517914
Benin,BEN,Forest area (sq. km),AG.LND.FRST.K2,45110
Benin,BEN,Forest area (% of land area),AG.LND.FRST.ZS,40.00532104
Benin,BEN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Benin,BEN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1039
Benin,BEN,Land area (sq. km),AG.LND.TOTL.K2,112760
Benin,BEN,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Benin,BEN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,114.87
Benin,BEN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,120.18
Benin,BEN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,124.19
Benin,BEN,Surface area (sq. km),AG.SRF.TOTL.K2,114760
Benin,BEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1478.212
Benin,BEN,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Benin,BEN,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Benin,BEN,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,69.1
Benin,BEN,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Benin,BEN,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Benin,BEN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Benin,BEN,Rural population,SP.RUR.TOTL,5387825.983
Benin,BEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.625560899
Benin,BEN,Rural population (% of total population),SP.RUR.TOTL.ZS,55.0914
Benin,BEN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Benin,BEN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Burkina Faso,BFA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Burkina Faso,BFA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Burkina Faso,BFA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Burkina Faso,BFA,Agricultural land (sq. km),AG.LND.AGRI.K2,117650
Burkina Faso,BFA,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.00073099
Burkina Faso,BFA,Arable land (hectares),AG.LND.ARBL.HA,5700000
Burkina Faso,BFA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.35635439
Burkina Faso,BFA,Arable land (% of land area),AG.LND.ARBL.ZS,20.83333333
Burkina Faso,BFA,Land under cereal production (hectares),AG.LND.CREL.HA,3684446
Burkina Faso,BFA,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.237573099
Burkina Faso,BFA,Forest area (sq. km),AG.LND.FRST.K2,55890
Burkina Faso,BFA,Forest area (% of land area),AG.LND.FRST.ZS,20.42763158
Burkina Faso,BFA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Burkina Faso,BFA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,748
Burkina Faso,BFA,Land area (sq. km),AG.LND.TOTL.K2,273600
Burkina Faso,BFA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Burkina Faso,BFA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,99.2
Burkina Faso,BFA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,109.62
Burkina Faso,BFA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,114.16
Burkina Faso,BFA,Surface area (sq. km),AG.SRF.TOTL.K2,274220
Burkina Faso,BFA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,995.103
Burkina Faso,BFA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,307.7577479
Burkina Faso,BFA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,33.81118237
Burkina Faso,BFA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,74.1
Burkina Faso,BFA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Burkina Faso,BFA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Burkina Faso,BFA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Burkina Faso,BFA,Rural population,SP.RUR.TOTL,11755115.48
Burkina Faso,BFA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.74680729
Burkina Faso,BFA,Rural population (% of total population),SP.RUR.TOTL.ZS,73.491
Burkina Faso,BFA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.661120597
Burkina Faso,BFA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,51.71595271
Bangladesh,BGD,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Bangladesh,BGD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Bangladesh,BGD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Bangladesh,BGD,Agricultural land (sq. km),AG.LND.AGRI.K2,91280
Bangladesh,BGD,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.12368441
Bangladesh,BGD,Arable land (hectares),AG.LND.ARBL.HA,7628000
Bangladesh,BGD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.049901077
Bangladesh,BGD,Arable land (% of land area),AG.LND.ARBL.ZS,58.60029193
Bangladesh,BGD,Land under cereal production (hectares),AG.LND.CREL.HA,12574984
Bangladesh,BGD,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.914035492
Bangladesh,BGD,Forest area (sq. km),AG.LND.FRST.K2,14394
Bangladesh,BGD,Forest area (% of land area),AG.LND.FRST.ZS,11.05784743
Bangladesh,BGD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Bangladesh,BGD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2666
Bangladesh,BGD,Land area (sq. km),AG.LND.TOTL.K2,130170
Bangladesh,BGD,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Bangladesh,BGD,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,134.87
Bangladesh,BGD,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,132.11
Bangladesh,BGD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,119.07
Bangladesh,BGD,Surface area (sq. km),AG.SRF.TOTL.K2,144000
Bangladesh,BGD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4185.183
Bangladesh,BGD,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,475.0697629
Bangladesh,BGD,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,18.28603376
Bangladesh,BGD,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,82.4
Bangladesh,BGD,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Bangladesh,BGD,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Bangladesh,BGD,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Bangladesh,BGD,Rural population,SP.RUR.TOTL,109464481.1
Bangladesh,BGD,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.452259863
Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,71.6098
Bangladesh,BGD,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Bangladesh,BGD,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Bulgaria,BGR,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Bulgaria,BGR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Bulgaria,BGR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Bulgaria,BGR,Agricultural land (sq. km),AG.LND.AGRI.K2,50880
Bulgaria,BGR,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.86809138
